"Position","Team","Foot","Experience","Experience_VFF","Video","Decision","RT"
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_85\Klip_85_4.mp4","false switch play2",5.72266430000309
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_21\Klip_21_2.mp4","switch play",16.4647683000658
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_94\Klip_94_3.mp4","switch play",1.21960079995915
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_90\Klip_90_4.mp4","false switch play",4.18826990004163
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_8\Klip_8_2.mp4","switch play",15.8352699999232
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_6\Klip_6_1.mp4","link out2",9.95018889999483
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_58\Klip_58_3.mp4","switch play2",5.74891429999843
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_91\Klip_91_3.mp4","switch play2",5.38841249991674
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_16\Klip_16_1.mp4","highest free man",2.47251820005476
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_39\Klip_39_3.mp4","switch play2",9.11712629999965
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_7\Klip_7_1.mp4","link out",7.26250609999988
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_65\Klip_65_2.mp4","switch play",1.83576779998839
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_60\Klip_60_3.mp4","switch play",17.4450546000153
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_66\Klip_66_1.mp4","switch play2",5.17782139999326
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_70\Klip_70_1.mp4","switch play ",3.46281749999616
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_86\Klip_86_3.mp4","switch play",2.81416760000866
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_14\Klip_14_1.mp4","switch play2",2.25163720001001
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_23\Klip_23_2.mp4","switch play2",5.58238160004839
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_35\Klip_35_1.mp4","highest free man",2.15056610002648
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_83\Klip_83_4.mp4","false highest free man",5.06711980002001
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_92\Klip_92_3.mp4","switch play2",7.93822400004137
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_87\Klip_87_3.mp4","switch play",8.44922609999776
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_15\Klip_15_1.mp4","false highest free man",9.62938120006584
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_36\Klip_36_1.mp4","switch play",14.239627800067
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_84\Klip_84_4.mp4","false switch play2",13.5341795999557
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_82\Klip_82_4.mp4","pass it over",6.84406530007254
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_17\Klip_17_2.mp4","link out",6.82900420005899
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_73\Klip_73_2.mp4","switch play2",2.04508139996324
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_88\Klip_88_4.mp4","false switch play",5.7184578999877
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_45\Klip_45_3.mp4","switch play2",2.09274509991519
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_18\Klip_18_3.mp4","switch play",13.4754541000584
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_72\Klip_72_1.mp4","switch play",9.13160959992092
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_12\Klip_12_2.mp4","switch play",14.0130645999452
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_24\Klip_24_2.mp4","switch play2",1.15665110002737
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_93\Klip_93_3.mp4","switch play",3.26600539998617
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_62\Klip_62_2.mp4","switch play2",4.30208639998455
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_75\Klip_75_1.mp4","switch play",2.83026429999154
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_89\Klip_89_4.mp4","false switch play",8.99917660001665
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_71\Klip_71_3.mp4","switch play2",4.88733230007347
"Fosvarsspiller","U14","Højre",8,3,"Pictures/Klip_5\Klip_5_1.mp4","highest free man",3.26467170007527
